name,review,star,review_num,ave_star,positive?
모멘토,커피 맛있어요 직원들도 정말 친절해요앉을 곳은 많이 없지만 사갖고 나와서 서울숲가도 좋고 그냥 밖에 앉아도 좋구요 빵 먹으면 참새가 자꾸 먹으러 와요ㅋㅋㅋ,5.0,6,4.3,0
모멘토,커피 정말 맛있고휘낭시에도 너무 맛있었어요사장님이 뭔가 무심한듯 손님들 엄청 잘챙겨주세요,5.0,80,4.7,0
모멘토,사장님 엄청 친절하시고 유쾌해요커피맛은 말해 뭐해요,5.0,213,3.7,0
모멘토,커피가 맛있고 직원분도 친절하셔서 몇번 갔었는데한달 전에 갔을때 라때가 연해진것 같아 이번에 혹시 플렛화이트 없냐고 물어보니 가 라떼고 플렛화이트라고 하셨지만 플렛화이트치고는 넘 연해요컵 작은데 얼름 너무 많고마시는 물도 전에는 갖다주셨는데 계산하고나서 말없이 그냥 물도 주시니 당황했지만 가져왔어요친절하게 커피 설명은 해주신 분도 있었지만 좋아했던데라 좀 실망이 컸더것 같아요ㅠ,4.0,9,4.6,0
모멘토,제가 정말 좋아하는 곳이라 이 곳 때문에 먼 성수를 오기도 했었는데    왜 맛이 없어진거죠 오픈때부터 찾아왔던 곳인데 어제 오늘 이틀 연속으로 실망하고 나니 힘이 빠지네요 다시 라떼맛이 돌아오기를 간절히 원합니다,4.0,13,3.1,0
모멘토,바리스타님의 커피설명 너무 잘해주시고 서비스가 너무 좋았습니다커피 맛도 정말 일품 다음에 또 가겠습니다,5.0,14,4.2,0
모멘토,완전 최고 안 맛있는 커피가 없고 베이커리도 다 맛있어요 오랜지 머핀 추천,5.0,3,5.0,0
모멘토,커피도 진짜 맛있고직원분들도 바쁘신 와중에 정말 친절하게 설명해주세요,5.0,18,3.7,0
모멘토,무조건 가세요,5.0,462,3.5,0
모멘토,정말 바쁘고 정신없는 카페와중에도 메뉴 설명에 아주 친절하게 응대해주셔서 정말 감사했어요원두도 고를 수 있고 커피 정말 맛있었습니당,4.0,"1,553",3.8,0
모멘토,호주 마켓레인의 원두를 쓰는 카페 모멘토 역시 커피는 맛이없을 수가 없고 구움과자까지 맛있어요 바리스타분들 친절하게 설명해주셔서 뚝섬역가면 항상 커피는 모멘토,5.0,28,4.5,0
모멘토,직원분들 친절하시고 분위기도 좋아요 커피와 까눌레 다 잘 먹었어요,4.0,65,4.1,0
모멘토,알바님인지 사장님인지 참 친절하신데 결정적으로 커피가 맛이 없어요양도 매우 적음 근데 초콜렛칩 가득 박힌 쿠기가 엄청 맛있음 커피 맛좀 개선해주세요ㅠ,1.0,18,1.8,1
모멘토,분위기 좋고 사장님께서 맛보라고 주신 커피도 좋았고 또 갈거에요,5.0,9,3.7,0
모멘토,사장님 친절함 레전드에요 그냥 기분 좋아지는 것 이상 수준 화이트도 넘 맛있어요,5.0,11,5.0,0
모멘토,성수동에서 내가 제일 좋아하는 카페 중 하나맛있는 커피가 마시고 싶을때마다 생각나는곳,5.0,18,4.2,0
모멘토,좋아용,4.0,43,2.5,0
모멘토,성수까지 가게 만드는 풍미 넘치는 커미 맛집 곁들어먹을 디저트가 베이커리 전문점보다도 뛰어난 디저트 맛집 이 집 휘낭시에는 여태 먹은 중 최고,5.0,36,4.2,0
모멘토,깔끔하고 좋았습니다,4.0,10,4.0,0
모멘토,어딜가나 카푸치노만 마십니다이곳 자주 방문 할 것 같습니다,5.0,23,4.2,0
모멘토,커피 맛있는 집라떼만 먹는데 따아메 먹어보고 눈이 번쩍 뜨임 산미는 있는데 향이 계속 입안에 기분 좋게 머무는커피맛 제대로 느끼라고 물도 같이 주시는듯휘낭시에는 천안에 유명한 브루어스커피 레시피 받아서 만드심친구들 데려갔는데 다들 만족친절하고 전문적이고 공간도 음악도 매력적공부나 노트북 할만한 곳은 아님 주의,5.0,35,3.0,0
모멘토,의자는 불편하지만 서비스 좋아요 완전 친절해요,5.0,3,5.0,0
모멘토,너무너무너무 맛있게 잘 마셨습니다 최고의 라떼 맛집 컵에 이름을 적어주는 세심함까지 맛있는 커피 한 잔을 위해 성수동까지 가게 되는 곳,5.0,119,4.2,0
모멘토,인생 라떼 ㅠ 우유 거의 단맛 날 정도로 쫀쫀 탄탄하고 커피도 상큼 고소한 맛이에요 직원분들도 엄청 친절하시고 가게도 작지만 예뻐서 자주 갈 것 같습니당 다음엔 디저트 류도 먹어볼 거예요,5.0,57,4.6,0
모멘토,너무 맛있어용,5.0,25,3.7,0
모멘토,마켓레인 원두를 취급하는 최고급 커피,5.0,14,3.6,0
모멘토,내 인생 휘낭시에 여기서 휘낭시에 먹고 진짜 일반 휘낭시에 입에도 못대요 진짜 체고ㅠ,5.0,2,5.0,0
모멘토,아앗,5.0,38,4.7,0
모멘토,커피맛이 참 좋아요 응대도 살갑고 좋습니다,5.0,216,3.6,0
모멘토,직원분들이 엄청 친절하세요 라떼는 생각보다 상당히 밍밍해서 살짝 놀랐습니다,4.0,40,4.0,0
모멘토,친절한 바리스타들 덕분에 기분좋은 하루를 보냈어요커피는 당연하구 디저트 진짜 최고,5.0,2,5.0,0
모멘토,라떼는 보통 직원 친절해요 설명도 잘해주시고 기분 좋게 마셨어요,4.0,19,3.9,0
모멘토,전주연 바리스타님 보러 갔지만 직원분들의 친절한 응대 그리고 모멘토 커피도 엄청 맛있어서 너무 좋았고 또 가고 싶어요,5.0,21,4.5,0
모멘토,훌륭한 커피,5.0,17,3.1,0
모멘토,친절한 설명과 손님 응대 더군다나 신선한 원두에 라떼 맛도 좋았습니다 다시 한번 방문하고 싶은 곳입니다,5.0,4,3.0,0
모멘토,가야는이유  호주 마켓레인의 공식 디스트리뷰터안가는이유  쇼룸의 성격이라 매장 이용은 불편시즈널에스프레소블렌드  산미는 은은하고 커피의 맛이 고루 갖춰진 괜찮은 블렌드벤치 혹은 우유박스의 불편한 의자와 원두 시향을 할 수 없는 점이 아쉽지만 맛은 괜찮,4.0,"3,516",3.3,0
모멘토,적극적인 응대 호주 커피에 대한 높은 이해도 의도된 불편한 좌석 일어서거나 길바닥에 걸터앉아 대화하며 마시는 커피문화에 거부감이 없다면 최고의 장소,5.0,7,4.1,0
모멘토,화이트 커피 맛이 중타는 침내부공간이 협소해서 불만족분위기 없음,2.0,39,1.8,1
모멘토,맛있고 친절하고 재밌는 공간,4.0,56,3.8,0
모멘토,당일 성수에서 곳의 카페를 방문했지만 가히 제일 좋았습니다 처음에 오자마자 시원한 물 한잔을 건네주시고메뉴설명과 나왔을때 구체적인 설명을 해주셨어요 정말 친절하십니다그리고 밖에나와서 먹는 투박한 커피마켓레인 특성상 편안한 원두이기에 더 특별했음성수라는 동네와 잘 어울렸습니다 에쏘토닉에 반함참새들과 함께한 시간도 너무 좋았어요 서비스로 주인 테이스팅 커피도 라떼도 잘 마셨습니다 오래 남아 주세요,5.0,33,4.5,0
모멘토,블랙 사랑해,5.0,20,4.2,0
모멘토,매장이 넓거나 오래있을분위기는 아니지만성수동에 딱 맞는 카페맛도 좋은편입니다지인 추천으로 함께 방문했는데만족했습니다사장님들도 친절하시고 특유의 아늑한 분위기가 있어요,5.0,177,3.6,0
모멘토,멜번에서 마셨던 마켓레인 커피랑 맛이 달랐음 너무 뜨겁게 나온 것도 마이너스 매장이 협소해서 사람들로 바글바글하고 그 때문에 분위기도 별로임 너무 기대했나봄,2.0,484,4.3,1
모멘토,직접 생두 소싱해서 로스팅하는 실력있는 카페에요,5.0,142,4.1,0
모멘토,커피가 맛있어요 자리가 협소한건 사실이지만 친절하시고 음악 및 매장분위기가 맘에 들어서 만족해요,5.0,62,4.0,0
모멘토,커피도 굳 분위기도 굳 친절도 굳 쿠키도 맛있네요,5.0,26,4.2,0
모멘토,완전 친절하시구 최고에요  나들이 나올때 꼭 여기로 와야겠어요,5.0,15,1.3,0
모멘토,커피는 모멘토브루어스,5.0,120,3.7,0
모멘토,심플조용음맛ㅋㅋ쥑인다보통 이쁜 커피들이 맛나진않은데이상하다너무 너무 너무 맛있다,5.0,15,4.9,0
모멘토,블랙과 화이트 필터 커피로 구성된 심플한 커피 메뉴 블랙으로 에스프레소 블렌드를 마셨는데 정말 맛있었다 필터 커피도 한 잔 서비스로 주셔서 결국 화이트도 한 잔 더 마심 직원 분들이 친절하시고 커피를 마시기에 좋은 공간 자리가 협소하다는 것이 조금 아쉬운 점,5.0,103,3.7,0
모멘토,최고의 커피와 파이 쿠키 친전한 직원분들 무엇보다 커피에대한 전문성과 열정,5.0,2,5.0,0
모멘토,간판이 없어서 찾기 힘들었지만 라떼가 증말 맛있어요 친절하게 하나하나 원두 설명해주셔서 선택할 때 어려움도 없고 넘 좋아요 ㅎㅎㅎ 커피도 맛있고 친절하시니 안갈 이유가 없네요 ㅎㅎ,5.0,30,3.5,0
모멘토,라떼 정말 맛있습니다 직원분들 친절하시고 커피에 대해서도 전문적이셔서 좋았습니다 드립도 추천,5.0,53,3.6,0
모멘토,스탠딩카페에요 요즘처럼 날씨 좋은날 테이크아웃해서 벤치에 앉아 마시기 좋아요아이스라떼는 원두가 정해져 있어 이유를 물어보니우유랑 더 잘 어울리기 때문이래요아이스는 머신도 다른데요기존의 에스프레소 방식에서 느꼈던 신맛 쓴맛없이부드럽고 고소한 라떼의 맛을 느낄 수 있어요미리 뽑아둔 이유가 있습니다알고 마시면 더 감미롭고 섬세한 향궁금한 건 물어봐야하는 저같은 손님에게친절하게 답해주셔서 감사했어요커피를 파는 매장이 아닙니다여기는 사람이 있는 카페에요,5.0,3,3.7,0
모멘토,마켓레인의 케냐 키리냐가 원두 아이스입니다 추출된 커피향미는 좋았습니다  아이스 드립이 주문 초 뒤 나와서 당황했긴한데 미리 내려두시고 보관하는것같았습니다앉을수있는 공간은 세팀뿐인 좁은카페이니 주말엔 유의바랍니다 원두의 향미가 독특해 사이트에서 사서 마셔볼의향 있습니다,4.0,46,3.6,0
모멘토,처음 방문했을 때 그 이미지가 정말 좋았어요 커피도 커피지만 직원들의 친절도가 매우 맘에 들어 별개근데 여러번 방문하다보니 아이스 드립을 미리 배치로 담아놓고 주셔서 직접 내려서 주시던 때랑 다르게 향미가 좀 손상이 된거 같아 아쉬워요,5.0,155,4.3,0
모멘토,맛있어요,4.0,109,3.5,0
모멘토,라떼 맛잇음,4.0,109,3.9,0
모멘토,엄청 친절하고 좋아욘,5.0,26,2.9,0
모멘토,여기 라떼 진심 최고임 커피에 대한 자세한 설명과 친절함이 베어 있는 바리스타가 인상적이었음,5.0,35,4.3,0
모멘토,멜번 마켓레인 딜리버리 커피직원들이 굉장히 자부심을 가지고 일하는 모습들이 보기 좋았다 메뉴방식이나 공간활용 운영의 일부까지 호주의 것들을 가져왔다 기대가 높은 곳에서는 라떼를 마시는 경향이 있는데 화이트커피는 개인적인 취향에 미치지 못했다,4.0,608,4.3,0
모멘토,커피와 관계하는 근사한 장소,5.0,10,4.2,0
카페차 성수점,달고나라떼 맛있음,4.0,749,3.3,0
카페차 성수점,밀크티 맛집이라고 해서 갔는데 평일 마감 여자 알바생 완전 불친절해요물어보려고 저기요 불렀는데 번이나 일부러 못들은 척 하심 ㅎㅎ 부를수록 보란듯이 휴대폰에 고개 내리시던데 맛도 그냥 그렇고 다시 갈 일 없을 듯 합니다,1.0,1,1.0,1
카페차 성수점,그냥 테이블낮고 쟁반에 음식놓는 얼음가득 인스타카페특별하거나 맛있는지 세심한지도 모르겠음 마케팅에 돈쓸테니 별점은 좋을듯,2.0,45,4.1,1
카페차 성수점,밀크티는 모르겠고 달고나 저 세상 식감 바사삭 너무 좋아요,5.0,15,4.1,0
카페차 성수점,리모델링 후 인테리어도 잔도 더 이뻐졌네요 다른것도 맛있었지만 따뜻한 라떼도 맛있네요,5.0,1,5.0,0
카페차 성수점,아아를 뚜껑에 다 묻히고 담아줬는지 엄청 줄줄 새서 흰 옷 다 버렸어요 분위기도 좋고 차도 맛있긴한데사실 리모델링전이 더 좋긴함 이런 것도 신경 써주세요,2.0,5,2.8,1
카페차 성수점,인테리어 바뀌고 메뉴도 바꼈는데 더 좋아진것 같아요,5.0,14,4.4,0
성수지앵협동조합,가성비 맛집,5.0,28,3.8,0
성수지앵협동조합,화장실 이용이 너무 불편해요,1.0,27,3.3,1
성수지앵협동조합,커피맛이 즣아요,4.0,2,4.5,0
성수지앵협동조합,인테리어도 좋고 위치도 좋아서 괜찮은 카페 다시 방문할 의사 있음,5.0,45,2.7,0
성수지앵협동조합,분위기 좋아요,5.0,7,3.3,0
성수지앵협동조합,카페분위기  좋고  직원분들도 친절해서 자주 가겠네요,5.0,1,5.0,0
성수지앵협동조합,수제 초컬릿 한입에 따아가 예술임,5.0,1,5.0,0
성수지앵협동조합,비싸고 맛없고 불친절 재방문의사,1.0,1,1.0,1
성수지앵협동조합,별로요 커피가 맛 없어요,1.0,1,1.0,1
성수지앵협동조합,커피가 맛없고 비싸요,1.0,1,1.0,1
성수지앵협동조합,커피맛도 좋았고 무엇보다 수제초코렛 하나와 함께 먹는 따뜻한 아메리카노가 딱 좋았네요층공간도 넘 매력적이었네요,5.0,1,5.0,0
성수지앵협동조합,아이가 레고방 넘 좋아해요매주 가자고 조르네요달고나커피자몽청청포도에이드 다 맛나요 ㅎㅎ가족과 함께 서울숲 갔다가 자주 이용할듯해요그리고 수제 초콜릿도 넘 맛나요선물로 하기에도 좋을것 같아요,5.0,1,5.0,0
성수지앵협동조합,성수동안에서 복잡하지않고 분위기가 편안하고 예뻐요라떼가 부드럽고 맛있었어요,5.0,1,5.0,0
성수지앵협동조합,꽃은 예쁜데 공간이 조금 윙 스럽네요주문받으시는 아주머니 위생 좀 신경 써주세요,1.0,1,1.0,1
성수지앵협동조합,커피맛도 괜찮고 인테리어도 문안하네요무엇보다 성수동에 주차장이 있는 카페가 많지않은데 주차장이 있어서 괜찮았어요,5.0,1,5.0,0
성수지앵협동조합,층에서 음료 받아 층 올라가니 넓직하니 좋네요 단체석도 있고 화장실도 깨끗하고 남녀 따로 있어 좋았어요 바닐라라떼도 달달하니 맛 있구요 직원분들 친절하시고 지금은 오픈 할인해 주셔서 가격 괜찮은데 가격이 착하진 않네요ㄴ,5.0,2,5.0,0
성수지앵협동조합,분위기 맛집 커피 맛집 서울숲 카페 제대로 발견했어용 ㅎㅎ 인테리어도 예뻐서 카페안에서 시간가는 줄 몰랐네요 추천추천,5.0,28,4.9,0
성수지앵협동조합,커피맛도 괜찮고 분위기도 좋은것 같아요 초콜릿도 서비스로 주셔서 맛있게 잘 먹었습니다,5.0,5,2.6,0
미디엄스톤,커피는 아쉽 와플 얼그레이크림은 맛있,4.0,28,4.4,0
미디엄스톤,얼그레이 와플 굿 흑임자 라떼 달지 않고 고소함 칵테일류도 팔아서 좋음,4.0,112,3.4,0
미디엄스톤,커피가 정말 맛있습니다 바나나푸딩 천원인데 맛있긴하지만 좀 비싸게 느껴졌어요,4.0,234,3.9,0
미디엄스톤,솔티드캬라멜라떼 시켰습니다먹자마자 자판기커피 생각났고 엄청 달고 저는 진짜 돈 아까웠어요이게 원가격이라도 안비쌌으면 그나마 나았겠는데 카페 와서 돈 아까운건 진짜 오랜만이었어요 하진짜 돈 너무 아까워요 저장했던 카페인데 뺐어요장점은 뭐 사람 없으면 조용하다는거드실거면 층에서 드세요,2.0,6,3.0,1
